"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10214687, SEN S/N: 10200132)","Voltage, V (LGR S/N: 10214687, SEN S/N: 10200843)","Current, mA (LGR S/N: 10214687, SEN S/N: 10200843)","Wetness, % (LGR S/N: 10214687, SEN S/N: 10205907)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10213739, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10222768, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214687, SEN S/N: 10222871)","Temp, °C (LGR S/N: 10214687, SEN S/N: 10359305)","RH, % (LGR S/N: 10214687, SEN S/N: 10359305)","DewPt, °C (LGR S/N: 10214687, SEN S/N: 10359305)","Batt, V (LGR S/N: 10214687)"
1223,2013-08-20 21:40:00,0.6,-0.2039,0.0000,1.18,25.501,25.113,0.0470,18.081,83.300,15.2,4.267
1224,2013-08-20 21:45:00,0.6,-0.2039,0.0000,1.18,25.453,25.065,0.0470,18.105,83.400,15.3,4.261
1225,2013-08-20 21:50:00,0.6,-0.2039,0.0000,1.18,25.428,25.016,0.0470,18.081,83.400,15.2,4.261
1226,2013-08-20 21:55:00,0.6,-0.2039,0.0000,1.18,25.380,24.968,0.0470,18.105,83.700,15.3,4.261
1227,2013-08-20 22:00:00,0.6,-0.2039,0.0000,1.18,25.331,24.944,0.0462,18.033,83.600,15.2,4.261
1228,2013-08-20 22:05:00,0.6,-0.2039,0.0000,1.18,25.307,24.895,0.0462,18.057,84.100,15.4,4.261
1229,2013-08-20 22:10:00,0.6,-0.2039,0.0000,1.18,25.258,24.871,0.0462,18.033,84.000,15.3,4.261
1230,2013-08-20 22:15:00,0.6,-0.2039,0.0000,1.18,25.210,24.823,0.0462,18.010,84.100,15.3,4.261
1231,2013-08-20 22:20:00,0.6,-0.2039,0.0000,1.18,25.162,24.774,0.0462,17.986,83.900,15.2,4.261
1232,2013-08-20 22:25:00,0.6,-0.2039,0.0000,1.18,25.137,24.750,0.0462,17.891,84.200,15.2,4.261
1233,2013-08-20 22:30:00,0.6,-0.2039,0.0000,1.18,25.113,24.702,0.0462,17.915,84.200,15.2,4.261
1234,2013-08-20 22:35:00,0.6,-0.2039,0.0000,1.18,25.065,24.677,0.0462,17.938,84.300,15.3,4.261
1235,2013-08-20 22:40:00,0.6,-0.2039,0.0000,1.18,25.040,24.629,0.0462,17.962,84.300,15.3,4.261
1236,2013-08-20 22:45:00,0.6,-0.2039,0.0000,1.18,24.968,24.581,0.0462,17.915,83.900,15.2,4.261
1237,2013-08-20 22:50:00,0.6,-0.2039,0.0000,1.18,24.968,24.557,0.0462,17.915,84.100,15.2,4.261
1238,2013-08-20 22:55:00,0.6,-0.2039,0.0000,1.18,24.944,24.532,0.0462,17.891,83.600,15.1,4.261
1239,2013-08-20 23:00:00,0.6,-0.2039,0.0000,1.18,24.895,24.484,0.0462,17.891,83.600,15.1,4.261
1240,2013-08-20 23:05:00,0.6,-0.2039,0.0000,1.18,24.871,24.460,0.0462,17.843,83.800,15.1,4.261
1241,2013-08-20 23:10:00,0.6,-0.2039,0.0000,1.18,24.847,24.436,0.0462,17.796,84.000,15.1,4.261
1242,2013-08-20 23:15:00,0.6,-0.2039,0.0000,1.18,24.823,24.388,0.0462,17.772,84.200,15.1,4.261
1243,2013-08-20 23:20:00,0.6,-0.2039,0.0000,1.18,24.774,24.363,0.0462,17.748,84.200,15.1,4.255
1244,2013-08-20 23:25:00,0.6,-0.2039,0.0000,1.18,24.750,24.339,0.0462,17.629,84.500,15.0,4.255
1245,2013-08-20 23:30:00,0.6,-0.2039,0.0000,1.18,24.726,24.291,0.0462,17.558,84.900,15.0,4.261
1246,2013-08-20 23:35:00,0.6,-0.2039,0.0000,1.18,24.677,24.267,0.0454,17.439,85.100,14.9,4.261
1247,2013-08-20 23:40:00,0.6,-0.2039,0.0000,1.18,24.653,24.243,0.0454,17.534,85.100,15.0,4.255
1248,2013-08-20 23:45:00,0.6,-0.2039,0.0000,1.18,24.629,24.195,0.0454,17.534,84.900,15.0,4.261
1249,2013-08-20 23:50:00,0.6,-0.2039,0.0000,1.18,24.581,24.171,0.0454,17.391,85.000,14.9,4.261
1250,2013-08-20 23:55:00,0.6,-0.2039,0.0000,1.18,24.581,24.146,0.0454,17.391,85.300,14.9,4.261
1251,2013-08-21 00:00:00,0.6,-0.2039,0.0000,1.18,24.532,24.122,0.0454,17.344,85.400,14.9,4.261
1252,2013-08-21 00:05:00,0.6,-0.2039,0.0000,1.18,24.508,24.098,0.0454,17.368,85.400,14.9,4.261
1253,2013-08-21 00:10:00,0.6,-0.2039,0.0000,1.18,24.484,24.074,0.0454,17.344,85.500,14.9,4.261
1254,2013-08-21 00:15:00,0.6,-0.2039,0.0000,1.18,24.460,24.026,0.0454,17.368,85.600,14.9,4.255
1255,2013-08-21 00:20:00,0.6,-0.2039,0.0000,1.18,24.436,24.002,0.0454,17.368,85.700,15.0,4.255
1256,2013-08-21 00:25:00,0.6,-0.2039,0.0000,1.18,24.412,23.978,0.0454,17.344,85.800,15.0,4.255
1257,2013-08-21 00:30:00,0.6,-0.2039,0.0000,1.18,24.388,23.954,0.0454,17.415,85.700,15.0,4.255
1258,2013-08-21 00:35:00,0.6,-0.2039,0.0000,1.18,24.339,23.930,0.0454,17.463,85.400,15.0,4.255
1259,2013-08-21 00:40:00,0.6,-0.2039,0.0000,1.18,24.339,23.905,0.0454,17.486,85.400,15.0,4.255
1260,2013-08-21 00:45:00,0.6,-0.2039,0.0000,1.18,24.291,23.881,0.0454,17.439,85.300,15.0,4.255
1261,2013-08-21 00:50:00,0.6,-0.2039,0.0000,1.18,24.291,23.857,0.0454,17.415,85.300,14.9,4.255
1262,2013-08-21 00:55:00,0.6,-0.2039,0.0000,1.18,24.243,23.833,0.0454,17.391,85.600,15.0,4.255
1263,2013-08-21 01:00:00,0.6,-0.2039,0.0000,1.18,24.243,23.809,0.0454,17.320,85.900,15.0,4.255
1264,2013-08-21 01:05:00,0.6,-0.2039,0.0000,1.18,24.195,23.785,0.0454,17.415,85.700,15.0,4.255
1265,2013-08-21 01:10:00,0.6,-0.2039,0.0000,1.18,24.195,23.761,0.0454,17.415,85.600,15.0,4.255
1266,2013-08-21 01:15:00,0.6,-0.2039,0.0000,1.18,24.171,23.737,0.0454,17.391,85.900,15.0,4.255
1267,2013-08-21 01:20:00,0.6,-0.2039,0.0000,1.18,24.146,23.713,0.0454,17.415,86.100,15.1,4.255
1268,2013-08-21 01:25:00,0.6,-0.2039,0.0000,1.18,24.122,23.689,0.0454,17.391,85.900,15.0,4.255
1269,2013-08-21 01:30:00,0.6,-0.2039,0.0000,1.18,24.098,23.665,0.0454,17.344,86.200,15.0,4.255
1270,2013-08-21 01:35:00,0.6,-0.2039,0.0000,1.18,24.074,23.641,0.0454,17.368,86.200,15.1,4.255
1271,2013-08-21 01:40:00,0.6,-0.2039,0.0000,1.18,24.050,23.617,0.0454,17.391,86.200,15.1,4.255
1272,2013-08-21 01:45:00,0.6,-0.2039,0.0000,1.18,24.026,23.617,0.0454,17.368,86.300,15.1,4.273
1273,2013-08-21 01:50:00,0.6,-0.2039,0.0000,1.18,24.002,23.569,0.0446,17.249,86.700,15.0,4.255
1274,2013-08-21 01:55:00,0.6,-0.2039,0.0000,1.18,24.002,23.569,0.0454,17.272,87.000,15.1,4.255
1275,2013-08-21 02:00:00,0.6,-0.2039,0.0000,1.18,23.978,23.545,0.0446,17.225,87.100,15.1,4.255
1276,2013-08-21 02:05:00,0.6,-0.2039,0.0000,1.18,23.954,23.521,0.0454,17.177,87.300,15.1,4.255
1277,2013-08-21 02:10:00,0.6,-0.2039,0.0000,1.18,23.930,23.497,0.0446,17.130,87.400,15.0,4.255
1278,2013-08-21 02:15:00,0.6,-0.2039,0.0000,1.18,23.905,23.497,0.0446,17.130,87.700,15.1,4.255
1279,2013-08-21 02:20:00,0.6,-0.2039,0.0000,1.18,23.905,23.472,0.0446,17.082,87.700,15.0,4.255
1280,2013-08-21 02:25:00,0.6,-0.2039,0.0000,1.18,23.881,23.448,0.0446,17.058,88.100,15.1,4.255
1281,2013-08-21 02:30:00,0.6,-0.2039,0.0000,1.18,23.857,23.424,0.0446,16.963,88.500,15.1,4.255
1282,2013-08-21 02:35:00,0.6,-0.2039,0.0000,1.18,23.833,23.400,0.0446,17.011,88.600,15.1,4.255
1283,2013-08-21 02:40:00,0.6,-0.2039,0.0000,1.76,23.809,23.376,0.0446,16.963,88.500,15.1,4.255
1284,2013-08-21 02:45:00,0.6,-0.2039,0.0000,1.18,23.809,23.376,0.0446,16.939,88.700,15.1,4.255
1285,2013-08-21 02:50:00,0.6,-0.2039,0.0000,1.76,23.785,23.352,0.0446,16.939,89.100,15.2,4.255
1286,2013-08-21 02:55:00,0.6,-0.2039,0.0000,1.76,23.761,23.328,0.0446,16.963,89.200,15.2,4.255
1287,2013-08-21 03:00:00,0.6,-0.2039,0.0000,1.76,23.761,23.304,0.0446,16.892,89.200,15.1,4.255
1288,2013-08-21 03:05:00,0.6,-0.2039,0.0000,1.76,23.737,23.304,0.0446,16.820,89.000,15.0,4.255
1289,2013-08-21 03:10:00,0.6,-0.2039,0.0000,1.76,23.713,23.280,0.0446,16.796,89.800,15.1,4.255
1290,2013-08-21 03:15:00,0.6,-0.2039,0.0000,1.76,23.689,23.256,0.0446,16.796,89.600,15.1,4.255
1291,2013-08-21 03:20:00,0.6,-0.2039,0.0000,1.76,23.665,23.232,0.0446,16.725,90.000,15.1,4.255
1292,2013-08-21 03:25:00,0.6,-0.2039,0.0000,1.76,23.665,23.232,0.0446,16.677,90.000,15.0,4.255
1293,2013-08-21 03:30:00,0.6,-0.2039,0.0000,1.76,23.641,23.208,0.0446,16.701,90.400,15.1,4.255
1294,2013-08-21 03:35:00,0.6,-0.2039,0.0000,1.76,23.617,23.184,0.0446,16.654,90.300,15.1,4.255
1295,2013-08-21 03:40:00,0.6,-0.2039,0.0000,1.76,23.617,23.160,0.0446,16.677,90.400,15.1,4.255
1296,2013-08-21 03:45:00,0.6,-0.2039,0.0000,1.76,23.593,23.136,0.0446,16.582,90.600,15.1,4.255
1297,2013-08-21 03:50:00,0.6,-0.2039,0.0000,1.76,23.569,23.136,0.0446,16.582,90.300,15.0,4.255
1298,2013-08-21 03:55:00,0.6,-0.2039,0.0000,1.76,23.569,23.112,0.0446,16.534,90.400,15.0,4.255
1299,2013-08-21 04:00:00,0.6,-0.2039,0.0000,1.76,23.521,23.088,0.0446,16.582,90.200,15.0,4.255
1300,2013-08-21 04:05:00,0.6,-0.2039,0.0000,1.76,23.521,23.088,0.0446,16.558,90.300,15.0,4.255
1301,2013-08-21 04:10:00,0.6,-0.2039,0.0000,1.76,23.497,23.064,0.0446,16.558,90.600,15.0,4.255
1302,2013-08-21 04:15:00,0.6,-0.2039,0.0000,1.76,23.472,23.040,0.0446,16.582,90.600,15.1,4.255
1303,2013-08-21 04:20:00,0.6,-0.2039,0.0000,1.76,23.472,23.016,0.0446,16.630,90.600,15.1,4.255
1304,2013-08-21 04:25:00,0.6,-0.2039,0.0000,1.76,23.424,23.016,0.0446,16.606,90.400,15.0,4.255
1305,2013-08-21 04:30:00,0.6,-0.2039,0.0000,1.76,23.424,22.992,0.0446,16.511,90.700,15.0,4.255
1306,2013-08-21 04:35:00,0.6,-0.2039,0.0000,1.76,23.424,22.968,0.0446,16.558,91.000,15.1,4.255
1307,2013-08-21 04:40:00,0.6,-0.2039,0.0000,1.76,23.400,22.944,0.0446,16.582,90.800,15.1,4.255
1308,2013-08-21 04:45:00,0.6,-0.2039,0.0000,1.76,23.376,22.944,0.0446,16.606,90.800,15.1,4.255
1309,2013-08-21 04:50:00,0.6,-0.2039,0.0000,1.76,23.376,22.920,0.0446,16.654,90.800,15.2,4.255
1310,2013-08-21 04:55:00,0.6,-0.2039,0.0000,1.76,23.352,22.896,0.0446,16.654,90.800,15.2,4.255
1311,2013-08-21 05:00:00,0.6,-0.2039,0.0000,1.76,23.328,22.896,0.0446,16.701,91.000,15.2,4.255
1312,2013-08-21 05:05:00,0.6,-0.2039,0.0000,1.76,23.328,22.872,0.0446,16.606,90.800,15.1,4.255
1313,2013-08-21 05:10:00,0.6,-0.2039,0.0000,1.76,23.304,22.848,0.0446,16.701,90.900,15.2,4.255
1314,2013-08-21 05:15:00,0.6,-0.2039,0.0000,1.76,23.280,22.848,0.0446,16.915,90.600,15.4,4.255
1315,2013-08-21 05:20:00,0.6,-0.2039,0.0000,1.76,23.280,22.824,0.0442,16.892,90.300,15.3,4.267
1316,2013-08-21 05:25:00,0.6,-0.2039,0.0000,1.76,23.256,22.824,0.0442,16.868,90.300,15.3,4.261
1317,2013-08-21 05:30:00,0.6,-0.2039,0.0000,1.76,23.232,22.800,0.0442,16.820,90.200,15.2,4.255
1318,2013-08-21 05:35:00,0.6,-0.2039,0.0000,1.76,23.232,22.776,0.0442,16.725,90.500,15.2,4.255
1319,2013-08-21 05:40:00,0.6,-0.2039,0.0000,1.76,23.208,22.776,0.0446,16.582,90.400,15.0,4.255
1320,2013-08-21 05:45:00,0.6,-0.2039,0.0000,1.76,23.208,22.753,0.0446,16.439,90.800,15.0,4.255
1321,2013-08-21 05:50:00,0.6,-0.2039,0.0000,1.76,23.184,22.753,0.0446,16.415,90.600,14.9,4.255
1322,2013-08-21 05:55:00,0.6,-0.2039,0.0000,1.76,23.184,22.729,0.0442,16.368,90.900,14.9,4.255
1323,2013-08-21 06:00:00,0.6,-0.2039,0.0000,1.76,23.160,22.729,0.0446,16.368,90.900,14.9,4.249
1324,2013-08-21 06:05:00,0.6,-0.2039,0.0000,1.76,23.136,22.705,0.0446,16.296,90.900,14.8,4.249
1325,2013-08-21 06:10:00,0.6,-0.2039,0.0000,1.76,23.136,22.681,0.0446,16.296,91.100,14.9,4.249
1326,2013-08-21 06:15:00,0.6,-0.2039,0.0000,1.76,23.112,22.681,0.0446,16.392,91.600,15.0,4.249
1327,2013-08-21 06:20:00,0.6,-0.2039,0.0000,1.76,23.112,22.657,0.0442,16.392,91.600,15.0,4.249
1328,2013-08-21 06:25:00,1.9,-0.2039,0.0000,1.76,23.088,22.657,0.0446,16.392,91.600,15.0,4.249
1329,2013-08-21 06:30:00,3.1,-0.2039,0.0000,1.76,23.088,22.633,0.0442,16.439,91.700,15.1,4.249
1330,2013-08-21 06:35:00,4.4,-0.2039,0.0000,1.76,23.040,22.609,0.0442,16.511,91.400,15.1,4.249
1331,2013-08-21 06:40:00,4.4,-0.2039,0.0000,1.76,23.040,22.609,0.0446,16.511,91.600,15.2,4.249
1332,2013-08-21 06:45:00,6.9,-0.2039,0.0000,1.76,23.040,22.585,0.0442,16.487,91.700,15.2,4.249
1333,2013-08-21 06:50:00,8.1,-0.2039,0.0000,1.76,23.016,22.561,0.0442,16.558,91.900,15.3,4.249
1334,2013-08-21 06:55:00,9.4,-0.2039,0.0000,1.76,22.992,22.561,0.0446,16.558,92.000,15.3,4.249
1335,2013-08-21 07:00:00,10.6,-0.2039,0.0000,1.76,22.992,22.537,0.0442,16.749,92.000,15.5,4.249
1336,2013-08-21 07:05:00,11.9,-0.2039,0.0000,1.76,22.992,22.537,0.0442,16.868,91.500,15.5,4.249
1337,2013-08-21 07:10:00,13.1,-0.2039,0.0000,1.76,22.968,22.537,0.0442,16.773,91.600,15.4,4.249
1338,2013-08-21 07:15:00,14.4,-0.2039,0.0000,1.76,22.944,22.513,0.0442,16.892,92.100,15.6,4.249
1339,2013-08-21 07:20:00,14.4,-0.2039,0.0000,1.76,22.944,22.513,0.0442,17.106,91.900,15.8,4.249
1340,2013-08-21 07:25:00,15.6,-0.2039,0.0000,1.76,22.944,22.513,0.0446,17.296,92.000,16.0,4.249
1341,2013-08-21 07:30:00,16.9,-0.2039,0.0000,1.76,22.920,22.489,0.0446,17.558,91.200,16.1,4.249
1342,2013-08-21 07:35:00,16.9,-0.2039,0.0000,1.76,22.920,22.489,0.0442,17.677,90.800,16.2,4.249
1343,2013-08-21 07:40:00,18.1,-0.2039,0.0000,1.18,22.920,22.489,0.0446,17.748,90.500,16.2,4.249
1344,2013-08-21 07:45:00,19.4,-0.2039,0.0000,1.76,22.920,22.489,0.0446,17.796,90.300,16.2,4.249
1345,2013-08-21 07:50:00,20.6,-0.2039,0.0000,1.76,22.896,22.489,0.0446,18.033,89.800,16.4,4.249
1346,2013-08-21 07:55:00,23.1,-0.2039,0.0000,1.18,22.896,22.489,0.0446,18.081,89.700,16.4,4.249
1347,2013-08-21 08:00:00,24.4,-0.2039,0.0000,1.76,22.896,22.489,0.0446,18.295,89.100,16.5,4.249
1348,2013-08-21 08:05:00,26.9,-0.2039,0.0000,1.76,22.896,22.489,0.0446,18.509,88.300,16.6,4.249
1349,2013-08-21 08:10:00,28.1,-0.2039,0.0000,1.76,22.896,22.489,0.0442,18.628,87.500,16.5,4.249
1350,2013-08-21 08:15:00,30.6,-0.2039,0.0000,1.76,22.896,22.513,0.0442,18.866,87.200,16.7,4.249
1351,2013-08-21 08:20:00,31.9,-0.2039,0.0000,1.76,22.896,22.513,0.0446,19.080,86.600,16.8,4.249
1352,2013-08-21 08:25:00,34.4,-0.2039,0.0000,1.18,22.896,22.513,0.0446,19.175,86.100,16.8,4.249
1353,2013-08-21 08:30:00,35.6,-0.2039,0.0000,1.76,22.920,22.537,0.0442,19.270,85.800,16.9,4.249
1354,2013-08-21 08:35:00,36.9,-0.2039,0.0000,1.76,22.920,22.561,0.0442,19.674,84.800,17.1,4.249
1355,2013-08-21 08:40:00,38.1,-0.2039,0.0000,1.76,22.944,22.561,0.0446,19.936,83.800,17.1,4.249
1356,2013-08-21 08:45:00,39.4,-0.2039,0.0000,1.76,22.944,22.585,0.0442,20.222,82.400,17.1,4.249
1357,2013-08-21 08:50:00,40.6,-0.2039,0.0000,1.76,22.944,22.585,0.0446,20.531,81.400,17.3,4.249
1358,2013-08-21 08:55:00,41.9,-0.2039,0.0000,1.76,22.968,22.609,0.0446,20.650,80.300,17.2,4.249
1359,2013-08-21 09:00:00,44.4,-0.2039,0.0000,1.76,22.968,22.633,0.0446,20.865,80.700,17.4,4.249
1360,2013-08-21 09:05:00,45.6,-0.2039,0.0000,1.76,22.992,22.657,0.0446,21.294,79.200,17.6,4.285
1361,2013-08-21 09:10:00,45.6,-0.2039,0.0000,1.76,23.016,22.681,0.0446,21.581,77.100,17.4,4.249
1362,2013-08-21 09:15:00,46.9,-0.2039,0.0000,1.76,23.016,22.705,0.0446,21.819,76.700,17.6,4.249
1363,2013-08-21 09:20:00,48.1,-0.2039,0.0000,1.76,23.040,22.729,0.0446,21.987,75.300,17.4,4.249
1364,2013-08-21 09:25:00,49.4,-0.2039,0.0000,1.76,23.040,22.753,0.0446,22.417,74.600,17.7,4.249
1365,2013-08-21 09:30:00,50.6,-0.2039,0.0000,1.76,23.088,22.776,0.0454,22.776,72.700,17.6,4.249
1366,2013-08-21 09:35:00,561.9,-0.2039,0.0000,1.76,23.112,22.824,0.0454,23.040,72.000,17.7,4.249
1367,2013-08-21 09:40:00,571.9,-0.2039,0.0000,1.76,23.136,22.848,0.0454,23.304,70.300,17.6,4.255
1368,2013-08-21 09:45:00,585.6,-0.2039,0.0000,1.76,23.136,22.896,0.0446,23.737,69.300,17.8,4.255
1369,2013-08-21 09:50:00,598.1,-0.2039,0.0000,2.35,23.184,22.920,0.0454,24.122,67.400,17.7,4.255
1370,2013-08-21 09:55:00,610.6,-0.2039,0.0000,2.94,23.208,22.944,0.0454,24.702,65.300,17.8,4.255
1371,2013-08-21 10:00:00,620.6,-0.2039,0.0000,2.94,23.232,22.992,0.0454,25.065,64.400,17.9,4.261
1372,2013-08-21 10:05:00,633.1,-0.2039,0.0000,2.94,23.256,23.040,0.0446,25.647,63.100,18.1,4.351
1373,2013-08-21 10:10:00,641.9,-0.2039,0.0000,2.94,23.280,23.064,0.0454,25.793,62.300,18.1,4.393
1374,2013-08-21 10:15:00,653.1,-0.2039,0.0000,2.94,23.328,23.112,0.0454,26.036,61.000,18.0,4.400
1375,2013-08-21 10:20:00,663.1,-0.2039,0.0000,2.94,23.352,23.160,0.0454,25.768,59.800,17.4,4.339
1376,2013-08-21 10:25:00,673.1,-0.2039,0.0000,2.35,23.376,23.208,0.0454,26.207,61.600,18.3,4.297
1377,2013-08-21 10:30:00,676.9,-0.2039,0.0000,2.35,23.424,23.232,0.0454,26.085,61.000,18.0,4.363
1378,2013-08-21 10:35:00,688.1,-0.2039,0.0000,2.35,23.448,23.304,0.0454,26.500,60.900,18.4,4.400
1379,2013-08-21 10:40:00,701.9,-0.2039,0.0000,2.35,23.497,23.352,0.0454,26.207,61.500,18.2,4.400
1380,2013-08-21 10:45:00,710.6,-0.2039,0.0000,2.35,23.521,23.400,0.0454,26.304,59.700,17.9,4.315
1381,2013-08-21 10:50:00,723.1,-0.2039,0.0000,2.35,23.569,23.448,0.0462,26.426,60.100,18.1,4.297
1382,2013-08-21 10:55:00,723.1,-0.2039,0.0000,2.94,23.617,23.521,0.0462,26.451,59.800,18.0,4.381
1383,2013-08-21 11:00:00,736.9,-0.2039,0.0000,2.94,23.665,23.569,0.0462,26.646,59.400,18.1,4.393
1384,2013-08-21 11:05:00,744.4,-0.2039,0.0000,2.94,23.713,23.617,0.0462,26.769,59.200,18.2,4.345
1385,2013-08-21 11:10:00,749.4,-0.2039,0.0000,2.94,23.761,23.689,0.0462,26.012,59.900,17.6,4.303
1386,2013-08-21 11:15:00,761.9,-0.2039,0.0000,3.53,23.809,23.737,0.0462,26.793,58.900,18.1,4.339
1387,2013-08-21 11:20:00,766.9,-0.2039,0.0000,3.53,23.857,23.809,0.0470,27.186,57.800,18.2,4.387
1388,2013-08-21 11:25:00,771.9,-0.2039,0.0000,3.53,23.905,23.930,0.0462,27.063,56.800,17.8,4.387
1389,2013-08-21 11:30:00,776.9,-0.2039,0.0000,3.53,24.002,24.098,0.0470,27.112,57.000,17.9,4.321
1390,2013-08-21 11:35:00,785.6,-0.2039,0.0000,3.53,24.171,24.339,0.0470,27.579,56.900,18.3,4.297
1391,2013-08-21 11:40:00,789.4,-0.2039,0.0000,3.53,24.363,24.629,0.0474,27.604,56.100,18.1,4.363
1392,2013-08-21 11:45:00,794.4,-0.2039,0.0000,3.53,24.605,24.968,0.0474,27.333,55.100,17.5,4.381
1393,2013-08-21 11:50:00,800.6,-0.2039,0.0000,3.53,24.871,25.307,0.0482,27.825,54.500,17.8,4.381
1394,2013-08-21 11:55:00,806.9,-0.2039,0.0000,3.53,25.162,25.671,0.0490,28.543,52.300,17.8,4.303
1395,2013-08-21 12:00:00,810.6,-0.2039,0.0000,3.53,25.477,26.036,0.0490,28.369,51.700,17.5,4.339
1396,2013-08-21 12:05:00,816.9,-0.2039,0.0000,3.53,25.768,26.402,0.0494,28.072,51.200,17.1,4.351
1397,2013-08-21 12:10:00,819.4,-0.2039,0.0000,3.53,26.085,26.769,0.0494,28.147,51.600,17.3,4.345
1398,2013-08-21 12:15:00,819.4,-0.2039,0.0000,3.53,26.378,27.112,0.0501,28.766,51.600,17.8,4.339
1399,2013-08-21 12:20:00,821.9,-0.2039,0.0000,2.94,26.671,27.431,0.0509,27.702,52.800,17.2,4.333
1400,2013-08-21 12:25:00,823.1,-0.2039,0.0000,2.94,26.940,27.727,0.0509,28.419,50.700,17.2,4.321
1401,2013-08-21 12:30:00,828.1,-0.2039,0.0000,2.94,27.210,27.998,0.0517,28.543,50.200,17.2,4.303
1402,2013-08-21 12:35:00,829.4,-0.2039,0.0000,2.94,27.431,28.221,0.0517,28.295,49.400,16.7,4.291
1403,2013-08-21 12:40:00,830.6,-0.2039,0.0000,3.53,27.653,28.444,0.0521,28.841,49.400,17.2,4.291
1404,2013-08-21 12:45:00,824.4,-0.2039,0.0000,2.94,27.850,28.593,0.0521,28.916,48.800,17.1,4.291
1405,2013-08-21 12:50:00,821.9,-0.2039,0.0000,2.94,27.998,28.717,0.0521,28.742,49.000,17.0,4.291
1406,2013-08-21 12:55:00,819.4,-0.2039,0.0000,2.94,28.147,28.816,0.0521,28.692,48.300,16.7,4.303
1407,2013-08-21 13:00:00,824.4,-0.2039,0.0000,2.94,28.245,28.891,0.0521,28.941,48.800,17.1,4.321
1408,2013-08-21 13:05:00,823.1,-0.2039,0.0000,2.94,28.320,28.941,0.0528,28.816,47.900,16.7,4.315
1409,2013-08-21 13:10:00,813.1,-0.2039,0.0000,2.94,28.394,28.965,0.0528,28.345,48.300,16.4,4.303
1410,2013-08-21 13:15:00,816.9,-0.2039,0.0000,2.94,28.419,28.990,0.0528,27.677,48.900,16.0,4.291
1411,2013-08-21 13:20:00,811.9,-0.2039,0.0000,2.94,28.444,28.990,0.0528,28.171,48.800,16.4,4.291
1412,2013-08-21 13:25:00,805.6,-0.2039,0.0000,2.94,28.468,28.990,0.0528,28.196,49.500,16.6,4.291
1413,2013-08-21 13:30:00,801.9,-0.2039,0.0000,2.94,28.468,28.990,0.0528,28.270,48.300,16.3,4.285
1414,2013-08-21 13:35:00,796.9,-0.2039,0.0000,2.35,28.468,28.965,0.0521,27.554,48.600,15.8,4.285
1415,2013-08-21 13:40:00,794.4,-0.2039,0.0000,2.94,28.493,28.965,0.0528,28.171,48.100,16.2,4.285
1416,2013-08-21 13:45:00,788.1,-0.2039,0.0000,2.35,28.493,28.941,0.0528,27.063,49.700,15.7,4.285
1417,2013-08-21 13:50:00,783.1,-0.2039,0.0000,2.35,28.493,28.941,0.0528,27.333,48.400,15.5,4.285
1418,2013-08-21 13:55:00,774.4,-0.2039,0.0000,2.35,28.493,28.941,0.0521,27.604,49.300,16.0,4.291
1419,2013-08-21 14:00:00,768.1,-0.2039,0.0000,2.35,28.493,28.941,0.0528,27.554,48.700,15.8,4.303
1420,2013-08-21 14:05:00,760.6,-0.2039,0.0000,1.76,28.493,28.916,0.0528,26.549,50.300,15.4,4.315
1421,2013-08-21 14:10:00,753.1,-0.2039,0.0000,2.35,28.493,28.891,0.0521,26.867,51.300,16.0,4.321
1422,2013-08-21 14:15:00,749.4,-0.2039,0.0000,2.35,28.518,28.891,0.0521,27.899,48.300,16.0,4.333
1423,2013-08-21 14:20:00,740.6,-0.2039,0.0000,2.35,28.543,28.916,0.0521,27.875,47.300,15.6,4.333
1424,2013-08-21 14:25:00,734.4,-0.2039,0.0000,2.35,28.568,28.941,0.0528,28.394,47.100,16.0,4.339
1425,2013-08-21 14:30:00,726.9,-0.2039,0.0000,1.76,28.617,28.990,0.0528,26.793,48.000,14.9,4.339
1426,2013-08-21 14:35:00,718.1,-0.2039,0.0000,2.35,28.667,29.065,0.0528,27.677,47.400,15.5,4.345
1427,2013-08-21 14:40:00,710.6,-0.2039,0.0000,2.35,28.692,29.115,0.0528,27.235,49.000,15.6,4.351
1428,2013-08-21 14:45:00,694.4,-0.2039,0.0000,1.76,28.742,29.165,0.0528,26.304,50.500,15.2,4.369
1429,2013-08-21 14:50:00,691.9,-0.2039,0.0000,1.76,28.766,29.190,0.0528,26.329,49.100,14.8,4.339
1430,2013-08-21 14:55:00,681.9,-0.2039,0.0000,1.76,28.791,29.190,0.0528,26.965,49.200,15.4,4.381
1431,2013-08-21 15:00:00,671.9,-0.2039,0.0000,2.35,28.791,29.215,0.0528,27.850,47.200,15.6,4.381
1432,2013-08-21 15:05:00,660.6,-0.2039,0.0000,1.76,28.791,29.190,0.0528,26.182,49.400,14.8,4.363
1433,2013-08-21 15:10:00,646.9,-0.2039,0.0000,1.76,28.791,29.190,0.0536,27.382,47.900,15.4,4.327
1434,2013-08-21 15:15:00,641.9,-0.2039,0.0000,1.76,28.816,29.215,0.0528,27.038,46.800,14.7,4.345
