"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374971, SEN S/N: 10208649)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10213738, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10222767, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374971, SEN S/N: 10222870)","Wetness, % (LGR S/N: 10374971, SEN S/N: 10314897)","Voltage, V (LGR S/N: 10374971, SEN S/N: 10348616)","Current, mA (LGR S/N: 10374971, SEN S/N: 10348616)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10359304)","RH, % (LGR S/N: 10374971, SEN S/N: 10359304)","DewPt, °C (LGR S/N: 10374971, SEN S/N: 10359304)","Batt, V (LGR S/N: 10374971)"
204,2014-04-26 07:21:44,40.6,14.314,15.079,0.1789,10.00,-0.1988,0.0000,11.419,68.900,5.9,4.333
205,2014-04-26 07:26:44,34.4,14.314,15.079,0.1793,10.59,-0.1988,0.0000,11.516,69.200,6.1,4.333
206,2014-04-26 07:31:44,30.6,14.290,15.055,0.1793,8.82,-0.1988,0.0000,11.637,68.500,6.0,4.339
207,2014-04-26 07:36:44,34.4,14.290,15.055,0.1793,7.65,-0.1988,0.0000,11.734,68.300,6.1,4.327
208,2014-04-26 07:41:44,36.9,14.314,15.031,0.1789,7.65,-0.1988,0.0000,11.807,68.100,6.1,4.321
209,2014-04-26 07:46:44,34.4,14.314,15.008,0.1789,4.12,-0.1988,0.0000,11.759,67.800,6.0,4.327
210,2014-04-26 07:51:44,35.6,14.314,15.008,0.1793,4.12,-0.1988,0.0000,11.856,67.400,6.0,4.333
211,2014-04-26 07:56:44,33.1,14.314,15.008,0.1793,5.29,-0.1988,0.0000,11.977,67.000,6.1,4.339
212,2014-04-26 08:01:44,29.4,14.314,15.008,0.1793,6.47,-0.1988,0.0000,12.025,66.800,6.1,4.333
213,2014-04-26 08:06:44,46.9,14.314,15.008,0.1789,5.29,-0.1988,0.0000,12.074,65.900,5.9,4.321
214,2014-04-26 08:11:44,30.6,14.314,14.984,0.1793,7.65,-0.1988,0.0000,12.171,65.300,5.9,4.321
215,2014-04-26 08:16:44,26.9,14.337,14.984,0.1793,5.88,-0.1988,0.0000,12.316,65.200,6.0,4.327
216,2014-04-26 08:21:44,25.6,14.337,14.984,0.1789,8.82,-0.1988,0.0000,12.268,64.500,5.8,4.333
217,2014-04-26 08:26:44,29.4,14.337,14.984,0.1793,7.65,-0.1988,0.0000,12.485,64.500,6.0,4.333
218,2014-04-26 08:31:44,24.4,14.337,14.960,0.1793,8.24,-0.1988,0.0000,12.461,63.900,5.8,4.333
219,2014-04-26 08:36:44,29.4,14.337,14.960,0.1793,6.47,-0.1988,0.0000,12.485,63.100,5.7,4.321
220,2014-04-26 08:41:44,24.4,14.337,14.960,0.1789,6.47,-0.1988,0.0000,12.606,63.100,5.8,4.327
221,2014-04-26 08:46:44,23.1,14.361,14.960,0.1789,4.71,-0.1988,0.0000,12.847,61.600,5.7,4.333
222,2014-04-26 08:51:44,24.4,14.361,14.960,0.1793,3.53,-0.1988,0.0000,13.016,60.600,5.6,4.333
223,2014-04-26 08:56:44,24.4,14.385,14.960,0.1793,3.53,-0.1988,0.0000,13.161,60.400,5.7,4.333
224,2014-04-26 09:01:44,24.4,14.385,14.960,0.1793,5.29,-0.1988,0.0000,13.425,60.100,5.9,4.321
225,2014-04-26 09:06:44,26.9,14.409,14.960,0.1793,2.35,-0.1988,0.0000,13.497,56.600,5.1,4.333
226,2014-04-26 09:11:44,26.9,14.409,14.960,0.1793,1.76,-0.1988,0.0000,13.642,53.400,4.4,4.339
227,2014-04-26 09:16:44,31.9,14.409,14.960,0.1789,1.76,-0.1988,0.0000,13.714,55.200,4.9,4.327
228,2014-04-26 09:21:44,26.9,14.433,14.960,0.1789,1.76,-0.1988,0.0000,13.834,52.300,4.2,4.321
229,2014-04-26 09:26:44,26.9,14.433,14.960,0.1789,1.76,-0.1988,0.0000,13.834,54.100,4.7,4.333
230,2014-04-26 09:31:44,40.6,14.457,14.960,0.1789,1.76,-0.1988,0.0000,13.978,54.600,5.0,4.339
231,2014-04-26 09:36:44,29.4,14.481,14.960,0.1789,1.76,-0.1988,0.0000,14.290,53.500,5.0,4.333
232,2014-04-26 09:41:44,38.1,14.505,14.984,0.1789,1.76,-0.1988,0.0000,14.721,51.600,4.9,4.321
233,2014-04-26 09:46:44,259.4,14.529,14.984,0.1789,1.76,-0.1988,0.0000,14.601,50.600,4.5,4.321
234,2014-04-26 09:51:44,60.6,14.553,14.984,0.1789,1.76,-0.1988,0.0000,14.625,51.500,4.8,4.339
235,2014-04-26 09:56:44,39.4,14.553,15.008,0.1789,1.76,-0.1988,0.0000,14.912,53.300,5.5,4.339
236,2014-04-26 10:01:44,83.1,14.577,15.008,0.1789,1.76,-0.1988,0.0000,14.816,52.200,5.1,4.333
237,2014-04-26 10:06:44,105.6,14.601,15.008,0.1789,1.76,-0.1988,0.0000,15.366,51.100,5.3,4.321
238,2014-04-26 10:11:44,81.9,14.625,15.031,0.1789,1.76,-0.1988,0.0000,15.652,49.200,5.0,4.321
239,2014-04-26 10:16:44,50.6,14.673,15.031,0.1789,1.76,-0.1988,0.0000,15.461,47.600,4.4,4.333
240,2014-04-26 10:21:44,29.4,14.697,15.055,0.1789,1.76,-0.1988,0.0000,15.652,47.400,4.5,4.339
241,2014-04-26 10:26:44,38.1,14.721,15.055,0.1783,1.76,-0.1988,0.0000,15.819,49.000,5.1,4.333
242,2014-04-26 10:31:44,38.1,14.745,15.079,0.1783,1.76,-0.1988,0.0000,16.392,48.400,5.5,4.321
243,2014-04-26 10:36:44,35.6,14.768,15.103,0.1783,1.76,-0.1988,0.0000,16.082,47.100,4.8,4.321
244,2014-04-26 10:41:44,33.1,14.816,15.103,0.1783,1.76,-0.1988,0.0000,16.344,49.000,5.6,4.339
245,2014-04-26 10:46:44,34.4,14.840,15.127,0.1783,1.76,-0.1988,0.0000,16.272,48.300,5.3,4.333
246,2014-04-26 10:51:44,34.4,14.888,15.151,0.1779,1.76,-0.1988,0.0000,16.034,49.500,5.5,4.327
247,2014-04-26 10:56:44,35.6,14.912,15.175,0.1783,1.76,-0.1988,0.0000,16.296,45.100,4.4,4.321
248,2014-04-26 11:01:44,34.4,14.960,15.175,0.1779,1.76,-0.1988,0.0000,16.296,45.700,4.6,4.321
249,2014-04-26 11:06:44,35.6,14.984,15.199,0.1779,1.76,-0.1988,0.0000,16.606,46.800,5.2,4.339
250,2014-04-26 11:11:44,10.6,15.031,15.223,0.1779,1.76,-0.1988,0.0000,16.939,47.800,5.8,4.333
251,2014-04-26 11:16:44,11.9,15.079,15.247,0.1783,1.76,-0.1988,0.0000,16.725,47.500,5.5,4.321
252,2014-04-26 11:21:44,21.9,15.103,15.270,0.1779,1.76,-0.1988,0.0000,16.368,45.600,4.6,4.321
253,2014-04-26 11:26:44,9.4,15.151,15.294,0.1779,1.76,-0.1988,0.0000,16.415,46.800,5.0,4.321
254,2014-04-26 11:31:44,36.9,15.175,15.318,0.1779,1.76,-0.1988,0.0000,17.011,47.400,5.8,4.345
255,2014-04-26 11:36:44,40.6,15.223,15.342,0.1779,1.76,-0.1988,0.0000,17.486,46.200,5.8,4.333
256,2014-04-26 11:41:44,36.9,15.294,15.366,0.1779,1.76,-0.1988,0.0000,17.677,45.500,5.8,4.327
257,2014-04-26 11:46:44,43.1,15.366,15.390,0.1779,1.76,-0.1988,0.0000,17.724,44.800,5.6,4.321
258,2014-04-26 11:51:44,11.9,15.461,15.438,0.1779,1.76,-0.1988,0.0000,18.366,44.100,5.9,4.321
259,2014-04-26 11:56:44,43.1,15.605,15.485,0.1779,1.76,-0.1988,0.0000,17.534,44.900,5.5,4.339
260,2014-04-26 12:01:44,41.9,15.700,15.533,0.1779,1.76,-0.1988,0.0000,18.033,44.400,5.7,4.327
261,2014-04-26 12:06:44,43.1,15.891,15.581,0.1779,1.76,-0.1988,0.0000,18.438,44.000,6.0,4.327
262,2014-04-26 12:11:44,44.4,16.177,15.652,0.1779,2.35,-0.1988,0.0000,18.509,42.100,5.4,4.321
263,2014-04-26 12:16:44,45.6,16.415,15.748,0.1779,1.76,-0.1988,0.0000,18.557,41.600,5.3,4.321
264,2014-04-26 12:21:44,40.6,16.630,15.867,0.1775,1.76,-0.1988,0.0000,18.771,40.300,5.0,4.339
265,2014-04-26 12:26:44,41.9,16.725,15.986,0.1775,1.76,-0.1988,0.0000,18.557,40.300,4.8,4.339
266,2014-04-26 12:31:44,45.6,16.820,16.082,0.1775,1.76,-0.1988,0.0000,19.246,39.500,5.2,4.327
267,2014-04-26 12:36:44,43.1,16.987,16.201,0.1775,1.76,-0.1988,0.0000,18.794,39.400,4.7,4.321
268,2014-04-26 12:41:44,45.6,17.272,16.296,0.1775,1.76,-0.1988,0.0000,19.199,40.600,5.5,4.321
269,2014-04-26 12:46:44,45.6,17.558,16.415,0.1775,1.76,-0.1988,0.0000,19.056,43.700,6.4,4.327
270,2014-04-26 12:51:44,40.6,17.843,16.558,0.1775,1.76,-0.1988,0.0000,19.389,44.100,6.9,4.327
271,2014-04-26 12:56:44,46.9,18.105,16.725,0.1775,1.76,-0.1988,0.0000,19.532,42.900,6.6,4.321
272,2014-04-26 13:01:44,45.6,18.319,16.868,0.1775,1.76,-0.1988,0.0000,19.246,39.300,5.1,4.327
273,2014-04-26 13:06:44,44.4,18.390,17.034,0.1775,1.76,-0.1988,0.0000,19.651,38.700,5.2,4.321
274,2014-04-26 13:11:44,40.6,18.390,17.177,0.1769,1.76,-0.1988,0.0000,19.651,43.200,6.8,4.321
275,2014-04-26 13:16:44,45.6,18.390,17.272,0.1775,1.76,-0.1988,0.0000,19.865,41.900,6.6,4.321
276,2014-04-26 13:21:44,46.9,18.438,17.368,0.1769,1.76,-0.1988,0.0000,20.222,43.100,7.3,4.339
277,2014-04-26 13:26:44,48.1,18.485,17.439,0.1769,1.76,-0.1988,0.0000,19.865,41.300,6.3,4.327
278,2014-04-26 13:31:44,48.1,18.747,17.510,0.1769,2.35,-0.1988,0.0000,18.889,44.200,6.5,4.321
279,2014-04-26 13:36:44,43.1,19.246,17.629,0.1769,1.76,-0.1988,0.0000,19.056,44.300,6.6,4.321
280,2014-04-26 13:41:44,49.4,19.888,17.796,0.1775,1.76,-0.1988,0.0000,18.842,45.100,6.7,4.363
281,2014-04-26 13:46:44,49.4,20.507,18.010,0.1775,1.76,-0.1988,0.0000,18.818,46.200,7.0,4.333
282,2014-04-26 13:51:44,54.4,21.032,18.271,0.1775,1.76,-0.1988,0.0000,19.032,46.600,7.4,4.327
283,2014-04-26 13:56:44,46.9,21.366,18.533,0.1775,1.76,-0.1988,0.0000,18.985,44.700,6.7,4.321
284,2014-04-26 14:01:44,46.9,21.533,18.794,0.1775,1.76,-0.1988,0.0000,19.651,44.200,7.1,4.321
285,2014-04-26 14:06:44,46.9,21.533,19.032,0.1775,2.35,-0.1988,0.0000,19.722,44.100,7.2,4.339
286,2014-04-26 14:11:44,45.6,21.390,19.199,0.1775,1.76,-0.1988,0.0000,19.912,42.500,6.8,4.327
287,2014-04-26 14:16:44,205.6,21.270,19.318,0.1775,1.76,-0.1988,0.0000,19.413,43.300,6.6,4.321
288,2014-04-26 14:21:44,48.1,21.294,19.389,0.1775,1.76,-0.1988,0.0000,19.746,43.200,6.9,4.321
289,2014-04-26 14:26:44,49.4,21.461,19.484,0.1775,1.76,-0.1988,0.0000,19.651,43.200,6.8,4.327
290,2014-04-26 14:31:44,39.4,21.581,19.555,0.1775,1.76,-0.1988,0.0000,19.484,45.500,7.4,4.333
291,2014-04-26 14:36:44,44.4,21.581,19.651,0.1775,1.76,-0.1988,0.0000,19.508,42.500,6.4,4.327
292,2014-04-26 14:41:44,35.6,21.557,19.746,0.1769,1.76,-0.1988,0.0000,19.318,44.500,6.9,4.321
293,2014-04-26 14:46:44,40.6,21.581,19.793,0.1769,1.76,-0.1988,0.0000,19.270,45.100,7.1,4.321
294,2014-04-26 14:51:44,43.1,21.557,19.865,0.1775,1.76,-0.1988,0.0000,19.222,44.500,6.9,4.339
295,2014-04-26 14:56:44,44.4,21.461,19.912,0.1775,1.76,-0.1988,0.0000,19.532,44.600,7.2,4.327
296,2014-04-26 15:01:44,41.9,21.318,19.936,0.1769,1.76,-0.1988,0.0000,19.532,43.600,6.8,4.321
297,2014-04-26 15:06:44,53.1,21.175,19.936,0.1769,1.76,-0.1988,0.0000,19.318,43.400,6.6,4.321
298,2014-04-26 15:11:44,49.4,21.032,19.936,0.1769,1.76,-0.1988,0.0000,19.460,43.500,6.7,4.339
299,2014-04-26 15:16:44,55.6,20.936,19.912,0.1769,1.76,-0.1988,0.0000,19.127,42.600,6.1,4.333
300,2014-04-26 15:21:44,46.9,20.841,19.888,0.1765,1.76,-0.1988,0.0000,19.270,42.800,6.3,4.327
301,2014-04-26 15:26:44,43.1,20.746,19.865,0.1765,1.76,-0.1988,0.0000,19.341,44.200,6.9,4.321
302,2014-04-26 15:31:44,54.4,20.650,19.841,0.1765,1.76,-0.1988,0.0000,19.222,44.200,6.8,4.321
303,2014-04-26 15:36:44,46.9,20.555,19.793,0.1765,1.76,-0.1988,0.0000,19.627,44.000,7.1,4.321
304,2014-04-26 15:41:44,46.9,20.460,19.770,0.1765,1.76,-0.1988,0.0000,19.603,42.200,6.4,4.327
305,2014-04-26 15:46:44,51.9,20.412,19.722,0.1765,1.76,-0.1988,0.0000,19.579,42.200,6.4,4.321
306,2014-04-26 15:51:44,39.4,20.484,19.698,0.1765,1.76,-0.1988,0.0000,19.912,42.500,6.8,4.321
307,2014-04-26 15:56:44,39.4,20.674,19.698,0.1762,1.76,-0.1988,0.0000,20.246,41.900,6.9,4.327
308,2014-04-26 16:01:44,40.6,20.865,19.722,0.1762,1.76,-0.1988,0.0000,20.507,41.900,7.1,4.321
309,2014-04-26 16:06:44,41.9,20.960,19.770,0.1762,1.76,-0.1988,0.0000,20.269,39.400,6.0,4.339
310,2014-04-26 16:11:44,41.9,20.960,19.817,0.1765,1.76,-0.1988,0.0000,20.388,40.200,6.4,4.333
311,2014-04-26 16:16:44,44.4,20.913,19.865,0.1765,1.76,-0.1988,0.0000,20.531,40.200,6.6,4.327
312,2014-04-26 16:21:44,45.6,20.865,19.865,0.1765,1.76,-0.1988,0.0000,20.627,41.700,7.2,4.321
313,2014-04-26 16:26:44,40.6,20.793,19.888,0.1765,1.76,-0.1988,0.0000,20.793,41.700,7.3,4.321
314,2014-04-26 16:31:44,44.4,20.746,19.888,0.1762,1.76,-0.1988,0.0000,21.008,42.300,7.7,4.321
315,2014-04-26 16:36:44,60.6,20.698,19.888,0.1762,1.76,-0.1988,0.0000,20.865,42.900,7.8,4.327
316,2014-04-26 16:41:44,45.6,20.770,19.865,0.1762,1.76,-0.1988,0.0000,21.127,42.500,7.9,4.321
317,2014-04-26 16:46:44,31.9,20.841,19.888,0.1762,1.76,-0.1988,0.0000,21.294,40.200,7.2,4.321
318,2014-04-26 16:51:44,43.1,20.889,19.912,0.1762,1.76,-0.1988,0.0000,20.579,42.600,7.4,4.351
319,2014-04-26 16:56:44,15.6,20.841,19.936,0.1762,1.76,-0.1988,0.0000,21.032,41.700,7.5,4.327
320,2014-04-26 17:01:44,66.9,20.793,19.936,0.1762,2.35,-0.1988,0.0000,21.437,41.800,7.9,4.321
321,2014-04-26 17:06:44,44.4,20.770,19.936,0.1762,2.35,-0.1988,0.0000,21.939,40.600,8.0,4.321
322,2014-04-26 17:11:44,69.4,20.770,19.936,0.1762,2.35,-0.1988,0.0000,22.082,40.700,8.1,4.321
323,2014-04-26 17:16:44,51.9,20.770,19.936,0.1756,2.35,-0.1988,0.0000,22.537,39.300,8.0,4.333
324,2014-04-26 17:21:44,51.9,20.722,19.936,0.1756,1.76,-0.1988,0.0000,21.987,37.600,6.9,4.345
325,2014-04-26 17:26:44,270.6,20.674,19.912,0.1762,2.35,-0.1988,0.0000,22.298,37.100,7.0,4.321
326,2014-04-26 17:31:44,90.6,20.603,19.912,0.1756,2.35,-0.1988,0.0000,22.369,37.100,7.0,4.321
327,2014-04-26 17:36:44,46.9,20.555,19.912,0.1756,1.76,-0.1988,0.0000,22.011,36.600,6.5,4.321
328,2014-04-26 17:41:44,44.4,20.484,19.888,0.1756,1.76,-0.1988,0.0000,21.413,37.100,6.2,4.321
329,2014-04-26 17:46:44,46.9,20.436,19.865,0.1756,2.35,-0.1988,0.0000,21.413,37.200,6.2,4.333
330,2014-04-26 17:51:44,41.9,20.365,19.841,0.1756,1.76,-0.1988,0.0000,21.056,38.200,6.3,4.321
331,2014-04-26 17:56:44,89.4,20.317,19.817,0.1756,1.76,-0.1988,0.0000,21.509,37.800,6.5,4.321
332,2014-04-26 18:01:44,54.4,20.246,19.770,0.1756,1.76,-0.1988,0.0000,22.202,36.700,6.7,4.321
333,2014-04-26 18:06:44,48.1,20.198,19.746,0.1752,1.76,-0.1988,0.0000,21.294,37.600,6.3,4.339
334,2014-04-26 18:11:44,44.4,20.150,19.722,0.1756,1.76,-0.1988,0.0000,20.770,38.800,6.3,4.333
335,2014-04-26 18:16:44,45.6,20.103,19.698,0.1752,1.76,-0.1988,0.0000,20.889,38.300,6.2,4.321
336,2014-04-26 18:21:44,69.4,20.055,19.674,0.1752,1.76,-0.1988,0.0000,21.032,38.100,6.2,4.321
337,2014-04-26 18:26:44,36.9,20.007,19.627,0.1752,1.76,-0.1988,0.0000,20.984,38.800,6.4,4.321
338,2014-04-26 18:31:44,31.9,19.960,19.603,0.1752,1.76,-0.1988,0.0000,20.865,39.300,6.5,4.333
339,2014-04-26 18:36:44,28.1,19.936,19.579,0.1752,1.76,-0.1988,0.0000,20.603,39.400,6.3,4.327
340,2014-04-26 18:41:44,31.9,19.888,19.555,0.1752,1.76,-0.1988,0.0000,20.126,40.700,6.4,4.321
341,2014-04-26 18:46:44,30.6,19.841,19.532,0.1752,1.76,-0.1988,0.0000,20.031,42.000,6.7,4.321
342,2014-04-26 18:51:44,28.1,19.793,19.508,0.1752,1.76,-0.1988,0.0000,19.841,41.900,6.5,4.321
343,2014-04-26 18:56:44,29.4,19.770,19.484,0.1752,1.76,-0.1988,0.0000,19.722,42.800,6.7,4.333
344,2014-04-26 19:01:44,14.4,19.698,19.460,0.1752,1.76,-0.1988,0.0000,19.413,43.100,6.6,4.321
345,2014-04-26 19:06:44,10.6,19.651,19.413,0.1746,1.76,-0.1988,0.0000,19.246,44.200,6.8,4.321
346,2014-04-26 19:11:44,6.9,19.603,19.389,0.1752,1.76,-0.1988,0.0000,18.985,45.000,6.8,4.321
347,2014-04-26 19:16:44,3.1,19.555,19.365,0.1746,1.76,-0.1988,0.0000,18.747,45.400,6.7,4.321
348,2014-04-26 19:21:44,1.9,19.484,19.341,0.1746,1.76,-0.1988,0.0000,18.533,46.500,6.9,4.321
349,2014-04-26 19:26:44,0.6,19.436,19.294,0.1752,1.76,-0.1988,0.0000,18.414,46.900,6.9,4.321
350,2014-04-26 19:31:44,0.6,19.365,19.270,0.1746,1.76,-0.1988,0.0000,18.343,47.100,6.9,4.315
351,2014-04-26 19:36:44,0.6,19.318,19.222,0.1746,1.76,-0.1988,0.0000,18.176,47.500,6.9,4.315
352,2014-04-26 19:41:44,0.6,19.246,19.199,0.1746,1.76,-0.1988,0.0000,18.057,47.700,6.8,4.315
353,2014-04-26 19:46:44,0.6,19.199,19.151,0.1746,1.76,-0.1988,0.0000,17.938,48.300,6.9,4.315
354,2014-04-26 19:51:44,0.6,19.127,19.103,0.1746,1.76,-0.1988,0.0000,17.796,48.900,6.9,4.315
355,2014-04-26 19:56:44,0.6,19.080,19.080,0.1746,1.76,-0.1988,0.0000,17.772,48.900,6.9,4.315
356,2014-04-26 20:01:44,0.6,19.008,19.032,0.1746,2.35,-0.1988,0.0000,17.701,49.800,7.1,4.315
357,2014-04-26 20:06:44,0.6,18.961,19.008,0.1746,1.76,-0.1988,0.0000,17.629,49.500,7.0,4.315
358,2014-04-26 20:11:44,0.6,18.913,18.961,0.1746,2.35,-0.1988,0.0000,17.510,50.800,7.2,4.315
359,2014-04-26 20:16:44,0.6,18.866,18.913,0.1746,2.35,-0.1988,0.0000,17.391,50.600,7.1,4.315
360,2014-04-26 20:21:44,0.6,18.818,18.889,0.1742,2.35,-0.1988,0.0000,17.272,51.400,7.2,4.315
361,2014-04-26 20:26:44,0.6,18.771,18.842,0.1742,2.35,-0.1988,0.0000,17.201,51.500,7.1,4.309
362,2014-04-26 20:31:44,0.6,18.723,18.818,0.1742,2.35,-0.1988,0.0000,17.177,52.000,7.3,4.309
363,2014-04-26 20:36:44,0.6,18.675,18.771,0.1742,2.94,-0.1988,0.0000,17.106,53.200,7.5,4.309
364,2014-04-26 20:41:44,0.6,18.652,18.747,0.1742,2.35,-0.1988,0.0000,17.058,52.400,7.3,4.309
365,2014-04-26 20:46:44,0.6,18.604,18.723,0.1742,2.94,-0.1988,0.0000,16.963,52.900,7.3,4.309
366,2014-04-26 20:51:44,0.6,18.557,18.675,0.1742,2.94,-0.1988,0.0000,16.892,52.900,7.2,4.309
367,2014-04-26 20:56:44,0.6,18.533,18.652,0.1742,3.53,-0.1988,0.0000,16.820,53.500,7.3,4.333
368,2014-04-26 21:01:44,0.6,18.485,18.604,0.1742,4.12,-0.1988,0.0000,16.749,55.100,7.7,4.339
369,2014-04-26 21:06:44,0.6,18.438,18.580,0.1742,4.71,-0.1988,0.0000,16.701,55.900,7.9,4.309
370,2014-04-26 21:11:44,0.6,18.414,18.557,0.1742,3.53,-0.1988,0.0000,16.677,55.200,7.7,4.309
371,2014-04-26 21:16:44,0.6,18.366,18.533,0.1742,4.71,-0.1988,0.0000,16.558,56.200,7.8,4.303
372,2014-04-26 21:21:44,0.6,18.343,18.485,0.1742,4.71,-0.1988,0.0000,16.558,56.200,7.8,4.309
373,2014-04-26 21:26:44,0.6,18.319,18.461,0.1742,4.71,-0.1988,0.0000,16.487,56.400,7.8,4.303
374,2014-04-26 21:31:44,0.6,18.271,18.438,0.1742,4.71,-0.1988,0.0000,16.439,56.900,7.9,4.303
375,2014-04-26 21:36:44,0.6,18.247,18.414,0.1742,2.94,-0.1988,0.0000,16.415,55.200,7.4,4.303
376,2014-04-26 21:41:44,0.6,18.200,18.390,0.1742,4.12,-0.1988,0.0000,16.415,55.600,7.5,4.303
377,2014-04-26 21:46:44,0.6,18.176,18.343,0.1742,5.29,-0.1988,0.0000,16.272,56.600,7.7,4.303
378,2014-04-26 21:51:44,0.6,18.129,18.319,0.1742,5.88,-0.1988,0.0000,16.129,57.700,7.8,4.303
379,2014-04-26 21:56:44,0.6,18.105,18.295,0.1742,5.29,-0.1988,0.0000,16.034,57.200,7.6,4.303
380,2014-04-26 22:01:44,0.6,18.057,18.271,0.1742,5.88,-0.1988,0.0000,15.963,58.300,7.8,4.303
381,2014-04-26 22:06:44,0.6,18.033,18.247,0.1738,7.06,-0.1988,0.0000,15.963,58.500,7.8,4.303
382,2014-04-26 22:11:44,0.6,18.010,18.224,0.1742,5.29,-0.1988,0.0000,15.867,57.600,7.5,4.303
383,2014-04-26 22:16:44,0.6,17.962,18.200,0.1742,5.88,-0.1988,0.0000,15.819,58.200,7.6,4.303
384,2014-04-26 22:21:44,0.6,17.915,18.152,0.1738,5.29,-0.1988,0.0000,15.772,58.000,7.5,4.303
385,2014-04-26 22:26:44,0.6,17.891,18.129,0.1742,6.47,-0.1988,0.0000,15.772,58.500,7.7,4.303
386,2014-04-26 22:31:44,0.6,17.843,18.105,0.1742,7.65,-0.1988,0.0000,15.581,59.400,7.7,4.303
387,2014-04-26 22:36:44,0.6,17.819,18.081,0.1742,9.41,-0.1988,0.0000,15.318,61.000,7.9,4.303
388,2014-04-26 22:41:44,0.6,17.796,18.057,0.1742,8.24,-0.1988,0.0000,15.294,60.400,7.7,4.303
389,2014-04-26 22:46:44,0.6,17.748,18.033,0.1738,8.82,-0.1988,0.0000,15.294,60.800,7.8,4.303
390,2014-04-26 22:51:44,0.6,17.724,18.010,0.1738,8.24,-0.1988,0.0000,15.270,60.700,7.7,4.303
391,2014-04-26 22:56:44,0.6,17.677,17.962,0.1738,8.24,-0.1988,0.0000,15.247,60.800,7.7,4.303
392,2014-04-26 23:01:44,0.6,17.653,17.938,0.1742,9.41,-0.1988,0.0000,15.223,61.200,7.8,4.303
393,2014-04-26 23:06:44,0.6,17.629,17.915,0.1742,8.82,-0.1988,0.0000,15.151,61.500,7.8,4.303
394,2014-04-26 23:11:44,0.6,17.582,17.891,0.1738,9.41,-0.1988,0.0000,15.079,61.600,7.8,4.303
395,2014-04-26 23:16:44,0.6,17.558,17.867,0.1742,10.00,-0.1988,0.0000,14.984,62.000,7.8,4.303
396,2014-04-26 23:21:44,0.6,17.510,17.843,0.1738,8.24,-0.1988,0.0000,14.984,61.800,7.7,4.303
397,2014-04-26 23:26:44,0.6,17.486,17.819,0.1738,8.24,-0.1988,0.0000,15.103,61.200,7.7,4.303
398,2014-04-26 23:31:44,0.6,17.463,17.772,0.1738,9.41,-0.1988,0.0000,15.055,61.700,7.8,4.303
399,2014-04-26 23:36:44,0.6,17.439,17.748,0.1738,10.59,-0.1988,0.0000,14.912,62.400,7.8,4.303
400,2014-04-26 23:41:44,0.6,17.391,17.724,0.1738,11.76,-0.1988,0.0000,14.697,63.200,7.8,4.303
401,2014-04-26 23:46:44,0.6,17.368,17.701,0.1738,12.35,-0.1988,0.0000,14.577,64.500,8.0,4.303
402,2014-04-26 23:51:44,0.6,17.344,17.677,0.1742,12.35,-0.1988,0.0000,14.481,64.600,7.9,4.303
403,2014-04-26 23:56:44,0.6,17.320,17.653,0.1738,12.94,-0.1988,0.0000,14.433,65.000,8.0,4.303
404,2014-04-27 00:01:44,0.6,17.272,17.629,0.1738,13.53,-0.1988,0.0000,14.361,65.900,8.1,4.297
405,2014-04-27 00:06:44,0.6,17.249,17.605,0.1742,14.12,-0.1988,0.0000,14.170,66.400,8.0,4.297
406,2014-04-27 00:11:44,0.6,17.225,17.582,0.1738,13.53,-0.1988,0.0000,14.098,66.500,8.0,4.303
407,2014-04-27 00:16:44,0.6,17.177,17.558,0.1738,13.53,-0.1988,0.0000,14.026,66.700,7.9,4.297
408,2014-04-27 00:21:44,0.6,17.153,17.534,0.1738,14.71,-0.1988,0.0000,13.954,67.600,8.1,4.297
409,2014-04-27 00:26:44,0.6,17.130,17.510,0.1738,16.47,-0.1988,0.0000,14.002,68.800,8.4,4.297
410,2014-04-27 00:31:44,0.6,17.106,17.486,0.1738,16.47,-0.1988,0.0000,14.074,69.700,8.6,4.297
411,2014-04-27 00:36:44,0.6,17.082,17.463,0.1738,15.88,-0.1988,0.0000,14.074,69.000,8.5,4.297
412,2014-04-27 00:41:44,0.6,17.034,17.439,0.1738,16.47,-0.1988,0.0000,14.074,69.300,8.6,4.297
413,2014-04-27 00:46:44,0.6,17.034,17.415,0.1738,16.47,-0.1988,0.0000,13.978,69.400,8.5,4.297
414,2014-04-27 00:51:44,0.6,16.987,17.391,0.1738,17.06,-0.1988,0.0000,13.930,69.900,8.5,4.297
415,2014-04-27 00:56:44,0.6,16.963,17.368,0.1738,17.65,-0.1988,0.0000,13.882,70.400,8.6,4.297
416,2014-04-27 01:01:44,0.6,16.963,17.344,0.1742,18.24,-0.1988,0.0000,13.738,71.000,8.6,4.297
417,2014-04-27 01:06:44,0.6,16.939,17.320,0.1738,18.82,-0.1988,0.0000,13.666,71.800,8.7,4.297
418,2014-04-27 01:11:44,0.6,16.892,17.296,0.1738,19.41,-0.1988,0.0000,13.642,71.900,8.7,4.297
419,2014-04-27 01:16:44,0.6,16.892,17.272,0.1738,19.41,-0.1988,0.0000,13.570,72.300,8.7,4.297
